"","V1"
"optimize",0.02829991062346
"optimizer",0.206739907288089
"optimum",0.0935539758658858
"optimus",0.0331623640913895
"option",0.0257475062383845
"optional",0.392157379737734
"options",0.0324092928052521
"oracle",0.0262444495196618
"oracles",0.0618196055259173
"orange",0.0962567928041127
"order",0.0429282982861479
"ordnance",0.218379396935149
"ordo",0.0511662437969805
"ore",0.169709072761144
"oreilly",0.43242422209747
"org",0.025620606079997
"organization",0.0347719875676907
"organizations",0.165017553246902
"organize",0.0347621451355945
"organizing",0.036994487426842
"orient",0.0830177857239173
"oriental",0.0667340683115476
"origin",0.0453879399097225
"original",0.105628357437964
"originate",0.106186779618674
"origination",0.126614633612202
"orion",0.0884575049373006
"ornate",0.114128704291358
"oscar",0.117722082028762
"osh",0.0753692621032059
"ota",0.257204228152782
"otc",0.111761680815028
"other",0.109059289304008
"ottawa",0.087589835251373
"otto",0.0836714018259689
"out",0.0414516660031273
"outage",0.0343971918743487
"outbreak",0.0476935926221176
"outcome",0.0367020365745088
"outdated",0.0381380778620002
"outer",0.0984038687701599
"outfitters",0.036648932815783
"outgo",0.172485577256727
"outlands",0.138320010751894
"outlet",0.0790257612756564
"outlier",0.0813931873913976
"outliers",0.146884279235849
"outline",0.100230737725819
"outlook",0.177031416230418
"outpost",0.0986112373933922
"outrank",0.051597444326795
"outsized",0.104787241393929
"outsource",0.069657305072714
"outward",0.0846423850599495
"ovals",0.0660424023981037
"over",0.0277748454297183
"overcome",0.0355899689185549
"overcoming",0.157424236062981
"overdraft",0.039173347540776
"overhaul",0.171069334494106
"overlap",0.0578031176249919
"overlay",0.0569190872214049
"overlook",0.106944679783288
"overseas",0.0349485256077202
"oversee",0.0382391014550119
"oversight",0.0451062603215964
"overstock",0.0456724156752082
"overview",0.0336891015028013
"overwhelm",0.122573209857035
"ovo",0.0421860055684013
"ovum",0.291824875906767
"owl",0.0578392477974398
"own",0.0641375821048142
"owner",0.0266033872943128
"owners",0.0520873797775251
"oxford",0.0416951927208609
"ozone",0.0786431116722296
"paal",0.220580839620689
"pace",0.0307699409265739
"pacesetters",0.19536963072271
"pacific",0.0285443759228438
"package",0.0507989614750379
"packaging",0.0937643003408449
"packet",0.456069269118312
"pact",0.129163497589317
"paddy",0.150735206605636
"pag",0.0492900972358239
"paga",0.0813637938020781
"pago",0.0904820561589576
"paid",0.292930232760485
"pain",0.0457770179168587
"painting",0.084048884258985
"pair",0.0586878298017316
"paisa",0.118178365250016
"pakistan",0.058432351689342
"pakistani",0.0603151941677784
"palace",0.202951045177306
"palestinian",0.038372370960637
"pali",0.0450529071429471
"pallet",0.153764881407837
"palm",0.133891816680606
"palo",0.0491524371015072
"pan",0.0269942124148016
"panda",0.180798750058771
"pandas",0.204373846695582
"pandemic",0.0291519245874914
"pandora",0.0279055797069762
"panel",0.0841016037403534
"panellist",0.0536324100041967
"panellists",0.042030590080426
"pantos",0.0468891381221498
"papaya",0.0344084861976074
"paper",0.0157600361550197
"papers",0.038332459305761
"paperwork",0.0486423289958967
"par",0.0719419617761659
"paradigm",0.0306863843475213
"paragon",0.0732724801762825
"paragons",0.123163984843723
"parallel",0.0365941190293664
"parameter",0.159325532196319
"paramount",0.0649728408813644
"parasite",0.0967638976152173
"parcels",0.0972327200467201
"parent",0.0323123175742483
"paris",0.0408560559689891
"parish",0.135191996170048
"parity",0.219077586961873
"park",0.0325734965177978
"parker",0.117773021595606
"parkers",0.117773021595606
"parkside",0.0891920665467283
"parliament",0.0291540820474299
"parliamentary",0.040861420014051
"parliaments",0.110508334498473
"part",0.040419038437424
"participant",0.0268499294646585
"participate",0.034931232534595
"participation",0.0269722599589468
"parties",0.14158870500937
"partner",0.0293890517798659
"partnering",0.106661904303652
"partners",0.022405172196568
"partnership",0.0259363209042364
"partnerships",0.0278229881006115
"party",0.0298388741233886
"partys",0.0690759394599109
"pascal",0.042329668656941
"pass",0.0366503383887271
"passcodes",0.275909484856112
"passing",0.0455802040546665
"passion",0.0413904734067623
"passionate",0.267678575942157
"passport",0.0362427892549627
"passporting",0.051313479700246
"password",0.0542825355476129
"passwords",0.275909484856112
"past",0.0917813994866363
"patchwork",0.125603944520107
"patel",0.0899402685422399
"patent",0.0928898934001976
"path",0.0564511729400023
"pathfinder",0.0475329397621278
"patient",0.0429502725829179
"patisserie",0.0456286571952597
"patron",0.0882012597560192
"paul",0.0229338636337152
"pave",0.319626701695493
"pay",0.0254141254847071
"paya",0.04861745112791
"payables",0.0797263292643294
"paycheck",0.0574107792074482
"payday",0.0791687730331303
"paye",0.0928898934001976
"payers",0.0701531941025554
"payin",0.0481248323944609
"payment",0.0187852561339072
"payments",0.0292622982404344
"paypal",0.0318368951595603
"paypoint",0.0351459996605989
"payroll",0.0450101106617581
"pays",0.0290709014430088
"paysafecard",0.371711928541
"payzone",0.085690735669818
"pci",0.0227251532900786
"pcs",0.113611924738149
"pds",0.098442886929345
"pe",0.0854297754393187
"peace",0.0347169478308953
"peak",0.0697215929541623
"peer",0.0269628239471567
"pegged",0.0683886201048529
"pelican",0.0404017758619178
"pelicans",0.1127646759088
"pell",0.1004481844474
"peloton",0.0777828069554897
"penalty",0.0635729225331101
"pending",0.158516107572152
"penetration",0.0938407819708809
"penguin",0.0383122633063193
"penguins",0.10532228021741
"peninsula",0.0761471027298378
"penney",0.0866428131683697
"pennies",0.0281987569592629
"pennsylvania",0.0596482203199968
"penny",0.0343346654986649
"pension",0.0465241440593359
"pensions",0.0405171420084799
"penta",0.0628025523137263
"people",0.0238757904647384
"peoples",0.0518900663027953
"pep",0.10220792801185
"pepper",0.0533520079243616
"peps",0.140885545701354
"per",0.0801146652580687
"pera",0.155492197756901
"perceive",0.0650581549471211
"percent",0.0413350542742285
"percentage",0.0474756574270456
"perception",0.0561211653334749
"perfect",0.0450847415830315
"perform",0.0394508536683661
"performance",0.0244353591842123
"perimeter",0.190069743970295
"perkins",0.040751487737878
"perl",0.161957590916059
"permanent",0.0612645331950769
"permission",0.0506031887221118
"permissioned",0.12081428007729
"permit",0.118218534529127
"perry",0.0316418878842105
"person",0.0369612256220786
"personal",0.0342154308084798
"personalize",0.0614763728528478
"perspective",0.0280712292075328
"perth",0.18121678517809
"pesky",0.106520010726445
"pet",0.135669644568499
"peter",0.0586498792682457
"peters",0.0648600682082899
"petro",0.183281192197787
"petroleum",0.0809827696910646
"pew",0.07280912560146
"pfizer",0.155510077391032
"pgs",0.0539394094654619
"pharm",0.0444860274471349
"pharma",0.0829333136251833
"pharmacy",0.0751911764135433
"phase",0.107018556710807
"phd",0.125675813746523
"philanthropic",0.134864191204538
"philanthropy",0.110139622889031
"philip",0.0282190697076443
"philippine",0.0443699499961631
"philippines",0.035749521379665
"philips",0.0593897561377985
"phillip",0.0880918167261069
"phishing",0.0337318088983573
"phoenix",0.0363748332070258
"phone",0.0239471402097923
"phos",0.0398332002023856
"photo",0.0858420448435689
"photographer",0.0656555148031166
"photon",0.154356147435651
"php",0.231347778182601
"phrase",0.231397106098507
"physical",0.474591607414816
"pia",0.0760612813469063
"pid",0.161358639048497
"pie",0.0913307983795052
"pierce",0.0428604459786709
"pierre",0.34962621740092
"pif",0.0620903227080489
"pilgrims",0.0456286571952597
"pillar",0.036994487426842
"pilot",0.047817644794167
"piloting",0.0554767093218373
"pin",0.0382570511910454
"pine",0.0396865140487161
"ping",0.0462656852127437
"pingpong",0.0323688257337788
"pioneer",0.0356119721376391
"pioneers",0.0471269093399219
"pipeline",0.129662559279075
"piper",0.0950409555993539
"pique",0.0481689083239298
"pirate",0.0455268191613404
"pis",0.0815964750283347
"pitch",0.0516828142493503
"pizza",0.0283708025521436
"place",0.0224221917063891
"placeholder",0.14722111084285
"placement",0.0452087341422432
"places",0.168106176658105
"plaid",0.0289353966455087
"plan",0.0282523103508697
"planet",0.11120251141671
"planetary",0.042329668656941
"planning",0.037359031617264
"plant",0.111262233266754
"plasma",0.0282180092622576
"plastic",0.055358310994903
"plastics",0.0502380295842811
"platform",0.0223001177009392
"platforms",0.0231511531898581
"platinum",0.0297740771839254
"platitude",0.0661982971191353
"play",0.0270505868665132
"playbook",0.105794705319125
"playboy",0.0455268191613404
"player",0.0370142785762398
"playstation",0.0949264766843605
"plc",0.0269774584089974
"pleasant",0.0927506353574595
"pledge",0.125312544309781
"plenitude",0.0343906058940005
"plenty",0.0508664924160864
"pluck",0.0662766251610612
"plug",0.0370191012912706
"plugin",0.120094131647062
"plum",0.0475012451128418
"plumbing",0.122769022731466
"plus",0.0283098474703332
"pm",0.0682706952825603
"po",0.0264257013087489
"poc",0.128682446545397
"pod",0.102679110938576
"podcast",0.0520332545873424
"point",0.0185572966874593
"pointer",0.0841582076726519
"poland",0.165295827093351
"polaroid",0.0771025460525266
"police",0.0563434264747396
"policy",0.0337451379653332
"policymakers",0.13023464746724
"policywise",0.0628656631148756
"polish",0.0240236531823257
"political",0.0909779614576565
"poll",0.259315682847256
"pollen",0.0404732126595571
"pollinate",0.076632556645522
"polygon",0.0293727709743427
"polymath",0.0287570989758744
"pom",0.137844680741963
"pomelo",0.0323688257337788
"ponzi",0.0696663672128015
"pool",0.0506354851912771
"populaire",0.0572328852414681
"popular",0.0696059948484322
"population",0.041996238559406
"populus",0.259315682847256
"popup",0.142590001543653
"popups",0.041564416169403
"port",0.0421461666341226
"portal",0.0638195769821046
"portals",0.0383122633063193
"portfolio",0.0210962114407029
"portrayal",0.198421146029047
"ports",0.0476102173621199
"portugal",0.100143484809349
"portugese",0.08224235414144
"portuguese",0.0365077784145421
"pos",0.0224078941026113
"position",0.0332829244602677
"positioning",0.0756483077826794
"positive",0.113992299195873
"possibility",0.0242018109540627
"post",0.0331768499246757
"postal",0.0394591568560881
"postconflict",0.059930963780897
"postcrisis",0.105039165031934
"postpone",0.222044997826909
"posture",0.105562430400643
"potato",0.0861202579432403
"potus",0.159056967437701
"pound",0.114802485703861
"pow",0.0239138795969253
"powell",0.095781311465006
"power",0.0885828844078808
"powered",0.0706631047819192
"powerhouse",0.106607377305623
"powershell",0.113421347323668
"pp",0.0692564859378426
"ppc",0.088385722407738
"ppi",0.0527238313759853
"ppp",0.0402873650164514
"pps",0.0510572800273203
"pra",0.071288023697169
"practice",0.0329065682064156
"practices",0.0839955120307796
"practicing",0.0585193423109434
"pradeep",0.0388930594433643
"prashant",0.101383289826602
"pre",0.160965135650495
"precede",0.0963029571692114
"precedence",0.059794445493923
"precious",0.102697498955224
"precision",0.0620864780925136
"predefined",0.0500032739848762
"predicament",0.0606215967277892
"predicate",0.499241343833614
"predict",0.0529544844730001
"prediction",0.0444968189789051
"predictive",0.0357261783663738
"predictor",0.125634990729728
"predominant",0.0824138637355001
"prefer",0.0723016570731976
"preference",0.0491524371015073
"preferential",0.0895999662013811
"premier",0.0449481252278377
"premium",0.0462241587418887
"premonition",0.0818943981914938
"prepaid",0.0256573486285537
"prepandemic",0.0920923850668944
"preparation",0.0435613454380758
"prepare",0.150673001344091
"prepay",0.0861791035997985
"prescription",0.0770118219971339
"presence",0.0571994488025064
"present",0.101828131664009
"presentation",0.076663195700918
"preservation",0.0293727709743427
"preside",0.128749219168646
"president",0.107032477499868
"presidential",0.0550034272875021
"press",0.030166404140446
"pressure",0.0410143141551843
"pret",0.030446661205074
"prevalence",0.073258466809281
"prevent",0.171069334494106
"prevention",0.0594043749619263
"price",0.0230083415917937
"priceless",0.114064178227783
"pricing",0.0480580791858329
"pride",0.13052856563757
"prim",0.101820564073337
"primary",0.0373937903150528
"prime",0.0289561643463051
"primer",0.186915851113061
"prince",0.0359721746033078
"princes",0.0367032270968319
"princeton",0.052609080892032
"principal",0.0343994970460307
"principle",0.0418528010712788
"print",0.0937643003408449
"printing",0.0860086334991742
"priority",0.0825065813326426
"prism",0.0504456484425031
"prisms",0.154916653195731
"privacy",0.0328468407968184
"private",0.031408939402484
"prize",0.0356169371255637
"pro",0.0239741299174671
"proactive",0.055670801535858
"proactivity",0.165967136733772
"problem",0.0309353292012268
"probusiness",0.0669829749038283
"proceed",0.0649818763019823
"proceeding",0.110556543336818
"proceedings",0.110556543336818
"proceeds",0.0411654132057986
"process",0.0209244266593634
"processing",0.0317619329463908
"processors",0.058341685278202
"procurement",0.0255833679079911
"produce",0.0980607102866779
"product",0.0205839686685788
"production",0.0538863412805635
"productions",0.0861202579432403
"productivity",0.0675874556157715
"products",0.0255157380578998
"prof",0.118032204138564
"profession",0.142524726427773
"professional",0.0275544260417296
"professionals",0.0354091428440819
"professions",0.0543104537261756
"professor",0.0393142520281579
"proficiency",0.117773021595606
"profil",0.0751226021067903
"profile",0.244169476971646
"profit",0.0252554801791687
"profound",0.0909605371402116
"profusion",0.0452441729781624
"program",0.0366690867062781
"programming",0.0400248426342777
"programs",0.0521183536295261
"progress",0.0436557833324045
"progressive",0.0640777927227646
"project",0.0240224825125648
"projection",0.120751777956637
"projects",0.0310962938712802
"proliferation",0.0411327100410548
"prolong",0.105562430400643
"prominent",0.0326148517152389
"promise",0.0425531924990896
"promised",0.111281341179416
